permno,adate,qdate,public_date,bm,TICKER
24643,2019-12-31,2019-12-31,2020-04-30,0.345,ARNC
24643,2019-12-31,2020-03-31,2020-05-31,0.675,ARNC
24643,2019-12-31,2020-03-31,2020-06-30,0.675,ARNC
24643,2019-12-31,2020-03-31,2020-07-31,0.675,ARNC
24643,2019-12-31,2020-06-30,2020-08-31,0.491,HWM
24643,2019-12-31,2020-06-30,2020-09-30,0.491,HWM
24643,2019-12-31,2020-06-30,2020-10-31,0.491,HWM
24643,2019-12-31,2020-09-30,2020-11-30,0.475,HWM
24643,2019-12-31,2020-09-30,2020-12-31,0.475,HWM
24643,2019-12-31,2020-09-30,2021-01-31,0.475,HWM
24643,2020-12-31,2020-12-31,2021-02-28,0.287,HWM
24643,2020-12-31,2020-12-31,2021-03-31,0.287,HWM
24643,2020-12-31,2020-12-31,2021-04-30,0.287,HWM
24643,2020-12-31,2021-03-31,2021-05-31,0.259,HWM
24643,2020-12-31,2021-03-31,2021-06-30,0.259,HWM
24643,2020-12-31,2021-03-31,2021-07-31,0.259,HWM
24643,2020-12-31,2021-06-30,2021-08-31,0.240,HWM
24643,2020-12-31,2021-06-30,2021-09-30,0.240,HWM
24643,2020-12-31,2021-06-30,2021-10-31,0.240,HWM
24643,2020-12-31,2021-09-30,2021-11-30,0.264,HWM
24643,2020-12-31,2021-09-30,2021-12-31,0.264,HWM
24643,2020-12-31,2021-09-30,2022-01-31,0.264,HWM
24643,2021-12-31,2021-12-31,2022-02-28,0.260,HWM
24643,2021-12-31,2021-12-31,2022-03-31,0.260,HWM
24643,2021-12-31,2021-12-31,2022-04-30,0.260,HWM
24643,2021-12-31,2022-03-31,2022-05-31,0.227,HWM
24643,2021-12-31,2022-03-31,2022-06-30,0.227,HWM
24643,2021-12-31,2022-03-31,2022-07-31,0.227,HWM
24643,2021-12-31,2022-06-30,2022-08-31,0.257,HWM
24643,2021-12-31,2022-06-30,2022-09-30,0.257,HWM
24643,2021-12-31,2022-06-30,2022-10-31,0.257,HWM
24643,2021-12-31,2022-09-30,2022-11-30,0.251,HWM
24643,2021-12-31,2022-09-30,2022-12-31,0.251,HWM
25022,1978-12-31,,1980-01-31,0.496,CMCSA
25022,1979-12-31,,1980-02-29,0.280,CMCSA
25022,1979-12-31,,1980-03-31,0.280,CMCSA
25022,1979-12-31,,1980-04-30,0.280,CMCSA
25022,1979-12-31,,1980-05-31,0.280,CMCSA
25022,1979-12-31,,1980-06-30,0.280,CMCSA
25022,1979-12-31,,1980-07-31,0.280,CMCSA
25022,1979-12-31,,1980-08-31,0.280,CMCSA
25022,1979-12-31,,1980-09-30,0.280,CMCSA
25022,1979-12-31,,1980-10-31,0.280,CMCSA
25022,1979-12-31,,1980-11-30,0.280,CMCSA
25022,1979-12-31,,1980-12-31,0.280,CMCSA
25022,1979-12-31,,1981-01-31,0.280,CMCSA
25022,1980-12-31,,1981-02-28,0.317,CMCSA
25022,1980-12-31,,1981-03-31,0.317,CMCSA
25022,1980-12-31,,1981-04-30,0.317,CMCSA
25022,1980-12-31,1981-03-31,1981-05-31,0.317,CMCSA
25022,1980-12-31,1981-03-31,1981-06-30,0.317,CMCSA
25022,1980-12-31,1981-03-31,1981-07-31,0.317,CMCSA
25022,1980-12-31,1981-06-30,1981-08-31,0.317,CMCSA
25022,1980-12-31,1981-06-30,1981-09-30,0.317,CMCSA
25022,1980-12-31,1981-06-30,1981-10-31,0.317,CMCSA
25022,1980-12-31,1981-09-30,1981-11-30,0.317,CMCSA
25022,1980-12-31,1981-09-30,1981-12-31,0.317,CMCSA
25022,1980-12-31,1981-09-30,1982-01-31,0.317,CMCSA
25022,1981-12-31,1981-12-31,1982-02-28,0.382,CMCSA
25022,1981-12-31,1981-12-31,1982-03-31,0.382,CMCSA
25022,1981-12-31,1981-12-31,1982-04-30,0.382,CMCSA
25022,1981-12-31,1982-03-31,1982-05-31,0.436,CMCSA
25022,1981-12-31,1982-03-31,1982-06-30,0.436,CMCSA
25022,1981-12-31,1982-03-31,1982-07-31,0.436,CMCSA
25022,1981-12-31,1982-06-30,1982-08-31,0.488,CMCSA
25022,1981-12-31,1982-06-30,1982-09-30,0.488,CMCSA
25022,1981-12-31,1982-06-30,1982-10-31,0.488,CMCSA
25022,1981-12-31,1982-09-30,1982-11-30,0.464,CMCSA
25022,1981-12-31,1982-09-30,1982-12-31,0.464,CMCSA
25022,1981-12-31,1982-09-30,1983-01-31,0.464,CMCSA
25022,1982-12-31,1982-12-31,1983-02-28,0.353,CMCSA
25022,1982-12-31,1982-12-31,1983-03-31,0.353,CMCSA
25022,1982-12-31,1982-12-31,1983-04-30,0.353,CMCSA
25022,1982-12-31,1983-03-31,1983-05-31,0.347,CMCSA
25022,1982-12-31,1983-03-31,1983-06-30,0.347,CMCSA
25022,1982-12-31,1983-03-31,1983-07-31,0.347,CMCSA
25022,1982-12-31,1983-06-30,1983-08-31,0.292,CMCSA
25022,1982-12-31,1983-06-30,1983-09-30,0.292,CMCSA
25022,1982-12-31,1983-06-30,1983-10-31,0.292,CMCSA
25022,1982-12-31,1983-09-30,1983-11-30,0.409,CMCSA
25022,1982-12-31,1983-09-30,1983-12-31,0.409,CMCSA
25022,1982-12-31,1983-09-30,1984-01-31,0.409,CMCSA
25022,1983-12-31,1983-12-31,1984-02-29,0.396,CMCSA
25022,1983-12-31,1983-12-31,1984-03-31,0.396,CMCSA
25022,1983-12-31,1983-12-31,1984-04-30,0.396,CMCSA
25022,1983-12-31,1984-03-31,1984-05-31,0.523,CMCSA
25022,1983-12-31,1984-03-31,1984-06-30,0.523,CMCSA
25022,1983-12-31,1984-03-31,1984-07-31,0.523,CMCSA
25022,1983-12-31,1984-06-30,1984-08-31,0.447,CMCSA
25022,1983-12-31,1984-06-30,1984-09-30,0.447,CMCSA
25022,1983-12-31,1984-06-30,1984-10-31,0.447,CMCSA
25022,1983-12-31,1984-09-30,1984-11-30,0.398,CMCSA
25022,1983-12-31,1984-09-30,1984-12-31,0.398,CMCSA
25022,1983-12-31,1984-09-30,1985-01-31,0.398,CMCSA
25022,1984-12-31,1984-12-31,1985-02-28,0.390,CMCSA
25022,1984-12-31,1984-12-31,1985-03-31,0.390,CMCSA
25022,1984-12-31,1984-12-31,1985-04-30,0.390,CMCSA
25022,1984-12-31,1985-03-31,1985-05-31,0.321,CMCSA
25022,1984-12-31,1985-03-31,1985-06-30,0.321,CMCSA
25022,1984-12-31,1985-03-31,1985-07-31,0.321,CMCSA
25022,1984-12-31,1985-06-30,1985-08-31,0.277,CMCSA
25022,1984-12-31,1985-06-30,1985-09-30,0.277,CMCSA
25022,1984-12-31,1985-06-30,1985-10-31,0.277,CMCSA
25022,1984-12-31,1985-09-30,1985-11-30,0.312,CMCSA
25022,1984-12-31,1985-09-30,1985-12-31,0.312,CMCSA
25022,1984-12-31,1985-09-30,1986-01-31,0.312,CMCSA
25022,1985-12-31,1985-12-31,1986-02-28,0.284,CMCSA
25022,1985-12-31,1985-12-31,1986-03-31,0.284,CMCSA
25022,1985-12-31,1985-12-31,1986-04-30,0.284,CMCSA
25022,1985-12-31,1986-03-31,1986-05-31,0.281,CMCSA
25022,1985-12-31,1986-03-31,1986-06-30,0.281,CMCSA
25022,1985-12-31,1986-03-31,1986-07-31,0.281,CMCSA
25022,1985-12-31,1986-06-30,1986-08-31,0.267,CMCSA
25022,1985-12-31,1986-06-30,1986-09-30,0.267,CMCSA
25022,1985-12-31,1986-06-30,1986-10-31,0.267,CMCSA
25022,1985-12-31,1986-09-30,1986-11-30,0.345,CMCSA
25022,1985-12-31,1986-09-30,1986-12-31,0.345,CMCSA
25022,1985-12-31,1986-09-30,1987-01-31,0.345,CMCSA
26332,1983-09-30,1984-06-30,1984-08-31,0.491,CEFT
26332,1983-09-30,1984-06-30,1984-09-30,0.491,CEFT
26332,1983-09-30,1984-06-30,1984-10-31,0.491,CEFT
26332,1984-09-30,1984-09-30,1984-11-30,0.494,CEFT
26332,1984-09-30,1984-09-30,1984-12-31,0.494,CEFT
26332,1984-09-30,1984-09-30,1985-01-31,0.494,CEFT
26332,1984-09-30,1984-12-31,1985-02-28,0.594,CEFT
26332,1984-09-30,1984-12-31,1985-03-31,0.594,CEFT
26332,1984-09-30,1984-12-31,1985-04-30,0.594,CEFT
26332,1984-09-30,1985-03-31,1985-05-31,0.552,CEFT
26332,1984-09-30,1985-03-31,1985-06-30,0.552,CEFT
26332,1984-09-30,1985-03-31,1985-07-31,0.552,CEFT
26332,1984-09-30,1985-06-30,1985-08-31,0.836,CEFT
26332,1984-09-30,1985-06-30,1985-09-30,0.836,CEFT
26332,1984-09-30,1985-06-30,1985-10-31,0.836,CEFT
26332,1985-09-30,1985-09-30,1985-11-30,0.794,CEFT
26332,1985-09-30,1985-09-30,1985-12-31,0.794,CEFT
26332,1985-09-30,1985-09-30,1986-01-31,0.794,CEFT
26332,1985-09-30,1985-12-31,1986-02-28,0.794,CEFT
26332,1985-09-30,1985-12-31,1986-03-31,0.794,CEFT
26332,1985-09-30,1985-12-31,1986-04-30,0.794,CEFT
26332,1985-09-30,1986-03-31,1986-05-31,0.471,CEFT
26332,1985-09-30,1986-03-31,1986-06-30,0.471,CEFT
26332,1985-09-30,1986-03-31,1986-07-31,0.471,CEFT
26332,1985-09-30,1986-06-30,1986-08-31,0.424,CEFT
26332,1985-09-30,1986-06-30,1986-09-30,0.424,CEFT
26332,1985-09-30,1986-06-30,1986-10-31,0.424,CEFT
26332,1986-09-30,1986-09-30,1986-11-30,0.473,CEFT
26332,1986-09-30,1986-09-30,1986-12-31,0.473,CEFT
26332,1986-09-30,1986-09-30,1987-01-31,0.473,CEFT
26332,1986-09-30,1986-12-31,1987-02-28,0.429,CEFT
26332,1986-09-30,1986-12-31,1987-03-31,0.429,CEFT
26332,1986-09-30,1986-12-31,1987-04-30,0.429,CEFT
26332,1986-09-30,1987-03-31,1987-05-31,0.354,CEFT
26332,1986-09-30,1987-03-31,1987-06-30,0.354,CEFT
26332,1986-09-30,1987-03-31,1987-07-31,0.354,CEFT
26332,1986-09-30,1987-06-30,1987-08-31,0.295,CEFT
26332,1986-09-30,1987-06-30,1987-09-30,0.295,CEFT
26332,1986-09-30,1987-06-30,1987-10-31,0.295,CEFT
26332,1987-09-30,1987-09-30,1987-11-30,0.219,CEFT
26332,1987-09-30,1987-09-30,1987-12-31,0.219,CEFT
26332,1987-09-30,1987-09-30,1988-01-31,0.219,CEFT
26332,1987-09-30,1987-12-31,1988-02-29,0.219,CEFT
26332,1987-09-30,1987-12-31,1988-03-31,0.219,CEFT
26332,1987-09-30,1987-12-31,1988-04-30,0.219,CEFT
26332,1987-09-30,1988-03-31,1988-05-31,0.219,CEFT
26332,1987-09-30,1988-03-31,1988-06-30,0.219,CEFT
26332,1987-09-30,1988-03-31,1988-07-31,0.219,CEFT
26332,1987-09-30,1988-06-30,1988-08-31,0.219,CEFT
26332,1987-09-30,1988-06-30,1988-09-30,0.219,CEFT
26332,1987-09-30,1988-06-30,1988-10-31,0.219,CEFT
26332,1988-09-30,1988-09-30,1988-11-30,0.177,CEFT
26332,1988-09-30,1988-09-30,1988-12-31,0.177,CEFT
26332,1988-09-30,1988-09-30,1989-01-31,0.177,CEFT
26332,1988-09-30,1988-12-31,1989-02-28,0.227,CEFT
26332,1988-09-30,1988-12-31,1989-03-31,0.227,CEFT
26332,1988-09-30,1988-12-31,1989-04-30,0.227,CEFT
26332,1988-09-30,1989-03-31,1989-05-31,0.271,CEFT
26332,1988-09-30,1989-03-31,1989-06-30,0.271,CEFT
26332,1988-09-30,1989-03-31,1989-07-31,0.271,CEFT
26332,1988-09-30,1989-06-30,1989-08-31,0.220,CEFT
26332,1988-09-30,1989-06-30,1989-09-30,0.220,CEFT
26332,1988-09-30,1989-06-30,1989-10-31,0.220,CEFT
26332,1989-09-30,1989-09-30,1989-11-30,0.204,CEFT
26332,1989-09-30,1989-09-30,1989-12-31,0.204,CEFT
26332,1989-09-30,1989-09-30,1990-01-31,0.204,CEFT
26332,1989-09-30,1989-12-31,1990-02-28,0.223,CEFT
26332,1989-09-30,1989-12-31,1990-03-31,0.223,CEFT
26332,1989-09-30,1989-12-31,1990-04-30,0.223,CEFT
26332,1989-09-30,1990-03-31,1990-05-31,0.215,CEFT
26332,1989-09-30,1990-03-31,1990-06-30,0.215,CEFT
26332,1989-09-30,1990-03-31,1990-07-31,0.215,CEFT
26332,1989-09-30,1990-06-30,1990-08-31,0.191,CEFT
26332,1989-09-30,1990-06-30,1990-09-30,0.191,CEFT
26332,1989-09-30,1990-06-30,1990-10-31,0.191,CEFT
26332,1990-09-30,1990-09-30,1990-11-30,0.254,CEFT
26332,1990-09-30,1990-09-30,1990-12-31,0.254,CEFT
26332,1990-09-30,1990-09-30,1991-01-31,0.254,CEFT
26332,1990-09-30,1990-12-31,1991-02-28,0.191,CEFT
26332,1990-09-30,1990-12-31,1991-03-31,0.191,CEFT
26332,1990-09-30,1990-12-31,1991-04-30,0.191,CEFT
26332,1990-09-30,1991-03-31,1991-05-31,0.109,CEFT
26332,1990-09-30,1991-03-31,1991-06-30,0.109,CEFT
26332,1990-09-30,1991-03-31,1991-07-31,0.109,CEFT
26332,1990-09-30,1991-06-30,1991-08-31,0.121,CEFT
26332,1990-09-30,1991-06-30,1991-09-30,0.121,CEFT
26332,1990-09-30,1991-06-30,1991-10-31,0.121,CEFT
26332,1991-09-30,1991-09-30,1991-11-30,0.096,CEFT
26332,1991-09-30,1991-09-30,1991-12-31,0.096,CEFT
26332,1991-09-30,1991-09-30,1992-01-31,0.096,CEFT
26332,1991-09-30,1991-09-30,1992-02-29,0.096,CEFT
26332,1991-09-30,1991-09-30,1992-03-31,0.096,CEFT
26332,1991-09-30,1991-09-30,1992-04-30,0.096,CEFT
26332,1991-09-30,1992-03-31,1992-05-31,0.151,CEFT
26332,1991-09-30,1992-03-31,1992-06-30,0.151,CEFT
26332,1991-09-30,1992-03-31,1992-07-31,0.151,CEFT
26332,1991-09-30,1992-06-30,1992-08-31,0.151,CEFT
26332,1991-09-30,1992-06-30,1992-09-30,0.151,CEFT
26332,1991-09-30,1992-06-30,1992-10-31,0.151,CEFT
26332,,1992-09-30,1992-11-30,0.155,CEFT
26332,,1992-09-30,1992-12-31,0.155,CEFT
26332,,1992-09-30,1993-01-31,0.155,CEFT
26332,1992-12-31,1992-12-31,1993-02-28,0.130,CEFT
26332,1992-12-31,1992-12-31,1993-03-31,0.130,CEFT
26332,1992-12-31,1992-12-31,1993-04-30,0.130,CEFT
26332,1992-12-31,1993-03-31,1993-05-31,0.150,CEFT
26332,1992-12-31,1993-03-31,1993-06-30,0.150,CEFT
26332,1992-12-31,1993-03-31,1993-07-31,0.150,CEFT
26332,1992-12-31,1993-06-30,1993-08-31,0.145,CEFT
26332,1992-12-31,1993-06-30,1993-09-30,0.145,CEFT
26332,1992-12-31,1993-06-30,1993-10-31,0.145,CEFT
26332,1992-12-31,1993-09-30,1993-11-30,0.171,CEFT
26332,1992-12-31,1993-09-30,1993-12-31,0.171,CEFT
26332,1992-12-31,1993-09-30,1994-01-31,0.171,CEFT
26332,1993-12-31,1993-12-31,1994-02-28,0.217,CEFT
26332,1993-12-31,1993-12-31,1994-03-31,0.217,CEFT
26332,1993-12-31,1993-12-31,1994-04-30,0.217,CEFT
26332,1993-12-31,1994-03-31,1994-05-31,0.223,CEFT
26332,1993-12-31,1994-03-31,1994-06-30,0.223,CEFT
26332,1993-12-31,1994-03-31,1994-07-31,0.223,CEFT
26332,1993-12-31,1994-06-30,1994-08-31,0.222,CEFT
26332,1993-12-31,1994-06-30,1994-09-30,0.222,CEFT
26332,1993-12-31,1994-06-30,1994-10-31,0.222,CEFT
26332,1993-12-31,1994-09-30,1994-11-30,0.193,CEFT
26332,1993-12-31,1994-09-30,1994-12-31,0.193,CEFT
26332,1993-12-31,1994-09-30,1995-01-31,0.193,CEFT
26332,1994-12-31,1994-12-31,1995-02-28,0.157,CEFT
26332,1994-12-31,1994-12-31,1995-03-31,0.157,CEFT
26332,1994-12-31,1994-12-31,1995-04-30,0.157,CEFT
26332,1994-12-31,1995-03-31,1995-05-31,0.152,CEFT
26332,1994-12-31,1995-03-31,1995-06-30,0.152,CEFT
26332,1994-12-31,1995-03-31,1995-07-31,0.152,CEFT
26332,1994-12-31,1995-06-30,1995-08-31,0.157,CEFT
26332,1994-12-31,1995-06-30,1995-09-30,0.157,CEFT
26332,1994-12-31,1995-06-30,1995-10-31,0.157,CEFT
26332,1994-12-31,1995-09-30,1995-11-30,0.109,CEFT
26332,1994-12-31,1995-09-30,1995-12-31,0.109,CEFT
26332,1994-12-31,1995-09-30,1996-01-31,0.109,CEFT
26332,1995-12-31,1995-12-31,1996-02-29,0.087,CEFT
26332,1995-12-31,1995-12-31,1996-03-31,0.087,CEFT
26332,1995-12-31,1995-12-31,1996-04-30,0.087,CEFT
26332,1995-12-31,1996-03-31,1996-05-31,0.099,CEFT
26332,1995-12-31,1996-03-31,1996-06-30,0.099,CEFT
26332,1995-12-31,1996-03-31,1996-07-31,0.099,CEFT
26332,1995-12-31,1996-06-30,1996-08-31,0.080,CEFT
26332,1995-12-31,1996-06-30,1996-09-30,0.080,CEFT
26332,1995-12-31,1996-06-30,1996-10-31,0.080,CEFT
26332,1995-12-31,1996-09-30,1996-11-30,0.081,CEFT
26332,1995-12-31,1996-09-30,1996-12-31,0.081,CEFT
26332,1995-12-31,1996-09-30,1997-01-31,0.081,CEFT
26332,1996-12-31,1996-12-31,1997-02-28,0.126,CEFT
26332,1996-12-31,1996-12-31,1997-03-31,0.126,CEFT
26332,1996-12-31,1996-12-31,1997-04-30,0.126,CEFT
26332,1996-12-31,1997-03-31,1997-05-31,0.197,CEFT
26332,1996-12-31,1997-03-31,1997-06-30,0.197,CEFT
26332,1996-12-31,1997-03-31,1997-07-31,0.197,CEFT
26332,1996-12-31,1997-06-30,1997-08-31,0.151,CEFT
26332,1996-12-31,1997-06-30,1997-09-30,0.151,CEFT
26332,1996-12-31,1997-06-30,1997-10-31,0.151,CEFT
26332,1996-12-31,1997-09-30,1997-11-30,0.155,CEFT
26332,1996-12-31,1997-09-30,1997-12-31,0.155,CEFT
26332,1996-12-31,1997-09-30,1998-01-31,0.155,CEFT
26332,1997-12-31,1997-12-31,1998-02-28,0.178,CEFT
26332,1997-12-31,1997-12-31,1998-03-31,0.178,CEFT
26332,1997-12-31,1997-12-31,1998-04-30,0.178,CEFT
26332,1997-12-31,1998-03-31,1998-05-31,0.134,CEFT
26332,1997-12-31,1998-03-31,1998-06-30,0.134,CEFT
26332,1997-12-31,1998-03-31,1998-07-31,0.134,CEFT
26332,1997-12-31,1998-06-30,1998-08-31,0.121,CEFT
26332,1997-12-31,1998-06-30,1998-09-30,0.121,CEFT
26332,1997-12-31,1998-06-30,1998-10-31,0.121,CEFT
26332,1997-12-31,1998-09-30,1998-11-30,0.131,CEFT
26332,1997-12-31,1998-09-30,1998-12-31,0.131,CEFT
26332,1997-12-31,1998-09-30,1999-01-31,0.131,CEFT
26332,1998-12-31,1998-12-31,1999-02-28,0.085,CEFT
26332,1998-12-31,1998-12-31,1999-03-31,0.085,CEFT
26332,1998-12-31,1998-12-31,1999-04-30,0.085,CEFT
26332,1998-12-31,1999-03-31,1999-05-31,0.107,CEFT
26332,1998-12-31,1999-03-31,1999-06-30,0.107,CEFT
26332,1998-12-31,1999-03-31,1999-07-31,0.107,CEFT
26332,1998-12-31,1999-06-30,1999-08-31,0.109,CEFT
26332,1998-12-31,1999-06-30,1999-09-30,0.109,CEFT
26332,1998-12-31,1999-06-30,1999-10-31,0.109,CEFT
26332,1998-12-31,1999-09-30,1999-11-30,0.159,CEFT
26332,1998-12-31,1999-09-30,1999-12-31,0.159,CEFT
26332,1998-12-31,1999-09-30,2000-01-31,0.159,CEFT
26332,1999-12-31,1999-12-31,2000-02-29,0.136,CEFT
26332,1999-12-31,1999-12-31,2000-03-31,0.136,CEFT
26332,1999-12-31,1999-12-31,2000-04-30,0.136,CEFT
26332,1999-12-31,2000-03-31,2000-05-31,0.156,CEFT
26332,1999-12-31,2000-03-31,2000-06-30,0.156,CEFT
26332,1999-12-31,2000-03-31,2000-07-31,0.156,CEFT
26332,1999-12-31,2000-06-30,2000-08-31,0.147,CEFT
26332,1999-12-31,2000-06-30,2000-09-30,0.147,CEFT
26332,1999-12-31,2000-06-30,2000-10-31,0.147,CEFT
26332,1999-12-31,2000-09-30,2000-11-30,0.114,CEFT
26332,1999-12-31,2000-09-30,2000-12-31,0.114,CEFT
26332,1999-12-31,2000-09-30,2001-01-31,0.114,CEFT
26332,2000-12-31,2000-12-31,2001-02-28,0.105,CEFT
26332,2000-12-31,2000-12-31,2001-03-31,0.105,CEFT
26332,2000-12-31,2000-12-31,2001-04-30,0.105,CEFT
26332,2000-12-31,2001-03-31,2001-05-31,0.117,CEFT
26332,2000-12-31,2001-03-31,2001-06-30,0.117,CEFT
26332,2000-12-31,2001-03-31,2001-07-31,0.117,CEFT
26332,2000-12-31,2001-06-30,2001-08-31,0.126,CEFT
26332,2000-12-31,2001-06-30,2001-09-30,0.126,CEFT
26332,2000-12-31,2001-06-30,2001-10-31,0.126,CEFT
26332,2000-12-31,2001-09-30,2001-11-30,0.141,CEFT
26332,2000-12-31,2001-09-30,2001-12-31,0.141,CEFT
26332,2000-12-31,2001-09-30,2002-01-31,0.141,CEFT
26332,2001-12-31,2001-12-31,2002-02-28,0.115,CEFT
26332,2001-12-31,2001-12-31,2002-03-31,0.115,CEFT
26332,2001-12-31,2001-12-31,2002-04-30,0.115,CEFT
26332,2001-12-31,2002-03-31,2002-05-31,0.119,CEFT
26332,2001-12-31,2002-03-31,2002-06-30,0.119,CEFT
26332,2001-12-31,2002-03-31,2002-07-31,0.119,CEFT
26332,2001-12-31,2002-06-30,2002-08-31,0.141,CEFT
26332,2001-12-31,2002-06-30,2002-09-30,0.141,CEFT
26332,2001-12-31,2002-06-30,2002-10-31,0.141,CEFT
26332,2001-12-31,2002-09-30,2002-11-30,0.275,CEFT
26332,2001-12-31,2002-09-30,2002-12-31,0.275,CEFT
26332,2001-12-31,2002-09-30,2003-01-31,0.275,CEFT
26332,2002-12-31,2002-12-31,2003-02-28,0.258,CE
26332,2002-12-31,2002-12-31,2003-03-31,0.258,CE
26332,2002-12-31,2002-12-31,2003-04-30,0.258,CE
26332,2002-12-31,2003-03-31,2003-05-31,0.450,CE
26332,2002-12-31,2003-03-31,2003-06-30,0.450,CE
26332,2002-12-31,2003-03-31,2003-07-31,0.450,CE
26332,2002-12-31,2003-06-30,2003-08-31,0.299,CE
26332,2002-12-31,2003-06-30,2003-09-30,0.299,CE
26332,2002-12-31,2003-06-30,2003-10-31,0.299,CE
26332,2002-12-31,2003-09-30,2003-11-30,0.302,CE
26332,2002-12-31,2003-09-30,2003-12-31,0.302,CE
26332,2002-12-31,2003-09-30,2004-01-31,0.302,CE
26332,,2003-12-31,2004-02-29,,CE
26825,1978-12-31,1979-09-30,1980-01-31,0.482,K
26825,1979-12-31,1979-12-31,1980-02-29,0.502,K
26825,1979-12-31,1979-12-31,1980-03-31,0.502,K
26825,1979-12-31,1979-12-31,1980-04-30,0.502,K
26825,1979-12-31,1980-03-31,1980-05-31,0.605,K
26825,1979-12-31,1980-03-31,1980-06-30,0.605,K
26825,1979-12-31,1980-03-31,1980-07-31,0.605,K
26825,1979-12-31,1980-06-30,1980-08-31,0.499,K
26825,1979-12-31,1980-06-30,1980-09-30,0.499,K
26825,1979-12-31,1980-06-30,1980-10-31,0.499,K
26825,1979-12-31,1980-09-30,1980-11-30,0.542,K
26825,1979-12-31,1980-09-30,1980-12-31,0.542,K
26825,1979-12-31,1980-09-30,1981-01-31,0.542,K
26825,1980-12-31,1980-12-31,1981-02-28,0.527,K
26825,1980-12-31,1980-12-31,1981-03-31,0.527,K
26825,1980-12-31,1980-12-31,1981-04-30,0.527,K
26825,1980-12-31,1981-03-31,1981-05-31,0.452,K
26825,1980-12-31,1981-03-31,1981-06-30,0.452,K
26825,1980-12-31,1981-03-31,1981-07-31,0.452,K
26825,1980-12-31,1981-06-30,1981-08-31,0.511,K
26825,1980-12-31,1981-06-30,1981-09-30,0.511,K
26825,1980-12-31,1981-06-30,1981-10-31,0.511,K
26825,1980-12-31,1981-09-30,1981-11-30,0.636,K
26825,1980-12-31,1981-09-30,1981-12-31,0.636,K
26825,1980-12-31,1981-09-30,1982-01-31,0.636,K
26825,1981-12-31,1981-12-31,1982-02-28,0.512,K
26825,1981-12-31,1981-12-31,1982-03-31,0.512,K
26825,1981-12-31,1981-12-31,1982-04-30,0.512,K
26825,1981-12-31,1982-03-31,1982-05-31,0.524,K
26825,1981-12-31,1982-03-31,1982-06-30,0.524,K
26825,1981-12-31,1982-03-31,1982-07-31,0.524,K
26825,1981-12-31,1982-06-30,1982-08-31,0.460,K
26825,1981-12-31,1982-06-30,1982-09-30,0.460,K
26825,1981-12-31,1982-06-30,1982-10-31,0.460,K
26825,1981-12-31,1982-09-30,1982-11-30,0.469,K
26825,1981-12-31,1982-09-30,1982-12-31,0.469,K
26825,1981-12-31,1982-09-30,1983-01-31,0.469,K
26825,1982-12-31,1982-12-31,1983-02-28,0.475,K
26825,1982-12-31,1982-12-31,1983-03-31,0.475,K
26825,1982-12-31,1982-12-31,1983-04-30,0.475,K
26825,1982-12-31,1983-03-31,1983-05-31,0.488,K
26825,1982-12-31,1983-03-31,1983-06-30,0.488,K
26825,1982-12-31,1983-03-31,1983-07-31,0.488,K
26825,1982-12-31,1983-06-30,1983-08-31,0.524,K
26825,1982-12-31,1983-06-30,1983-09-30,0.524,K
26825,1982-12-31,1983-06-30,1983-10-31,0.524,K
26825,1982-12-31,1983-09-30,1983-11-30,0.474,K
26825,1982-12-31,1983-09-30,1983-12-31,0.474,K
26825,1982-12-31,1983-09-30,1984-01-31,0.474,K
26825,1983-12-31,1983-12-31,1984-02-29,0.436,K
26825,1983-12-31,1983-12-31,1984-03-31,0.436,K
26825,1983-12-31,1983-12-31,1984-04-30,0.436,K
26825,1983-12-31,1984-03-31,1984-05-31,0.488,K
26825,1983-12-31,1984-03-31,1984-06-30,0.488,K
26825,1983-12-31,1984-03-31,1984-07-31,0.488,K
26825,1983-12-31,1984-06-30,1984-08-31,0.479,K
26825,1983-12-31,1984-06-30,1984-09-30,0.479,K
26825,1983-12-31,1984-06-30,1984-10-31,0.479,K
26825,1983-12-31,1984-09-30,1984-11-30,0.436,K
26825,1983-12-31,1984-09-30,1984-12-31,0.436,K
26825,1983-12-31,1984-09-30,1985-01-31,0.436,K
26825,1984-12-31,1984-12-31,1985-02-28,0.256,K
26825,1984-12-31,1984-12-31,1985-03-31,0.256,K
26825,1984-12-31,1984-12-31,1985-04-30,0.256,K
26825,1984-12-31,1985-03-31,1985-05-31,0.223,K
26825,1984-12-31,1985-03-31,1985-06-30,0.223,K
26825,1984-12-31,1985-03-31,1985-07-31,0.223,K
26825,1984-12-31,1985-06-30,1985-08-31,0.204,K
26825,1984-12-31,1985-06-30,1985-09-30,0.204,K
26825,1984-12-31,1985-06-30,1985-10-31,0.204,K
26825,1984-12-31,1985-09-30,1985-11-30,0.215,K
26825,1984-12-31,1985-09-30,1985-12-31,0.215,K
26825,1984-12-31,1985-09-30,1986-01-31,0.215,K
26825,1985-12-31,1985-12-31,1986-02-28,0.205,K
26825,1985-12-31,1985-12-31,1986-03-31,0.205,K
26825,1985-12-31,1985-12-31,1986-04-30,0.205,K
26825,1985-12-31,1986-03-31,1986-05-31,0.179,K
26825,1985-12-31,1986-03-31,1986-06-30,0.179,K
26825,1985-12-31,1986-03-31,1986-07-31,0.179,K
26825,1985-12-31,1986-06-30,1986-08-31,0.141,K
